mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,pitch_mean,pitch_std,energy_mean,energy_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,emotion
-388.4602,61.535397,-17.701784,16.057922,7.2173142,-16.820877,-3.1686373,-9.730255,-25.144888,-0.76560307,-3.7377129,-15.329662,-3.3682044,200.88837,67.76243,38.146038,25.259644,17.24932,34.794067,14.248402,16.245098,22.29317,10.67243,11.912635,15.139501,9.071962,484.8317,490.25772,0.042222045,0.045000605,0.2543156550480769,0.21868476149604615,2868.484306649895,1459.0997200296272,angry
-537.65796,63.866444,-5.328652,14.757946,9.591013,-5.2301655,-1.7309136,-8.747887,-13.200914,-0.6755226,-6.3088937,-9.233313,-2.721583,181.70392,76.28344,19.549833,21.804392,16.284775,22.380129,13.79384,14.271252,17.994019,11.223609,13.836591,10.80336,7.716225,661.5655,859.7891,0.008866003,0.010085204,0.3271935096153846,0.2940437786183672,2848.0968820619732,1460.033020286513,fearful
-450.1075,55.967163,-19.256317,13.428956,7.4914103,-12.126912,-6.5527654,-5.3302884,-18.793661,-1.3546009,-3.1236267,-10.068287,-2.8465555,195.89102,55.56094,25.655455,20.95366,17.683874,22.792408,14.101012,12.783462,21.057419,10.711257,11.876672,12.943911,8.50789,550.67633,676.1121,0.020836983,0.026240256,0.2950232872596154,0.251549822391022,2964.0781113063113,1130.4216812363484,fearful
-338.17737,44.993183,-26.049551,14.94916,8.425381,-11.1741085,-10.045859,-5.7137103,-21.198336,-2.2974758,-2.8460305,-13.36029,-2.3475657,192.12392,52.350803,39.865074,27.182695,15.185903,22.62017,14.349867,14.055425,18.49112,8.391747,10.219105,15.167536,10.010333,652.765,766.3772,0.06468911,0.06875156,0.2688701923076923,0.23632512065077113,3104.41479086285,1228.353249321153,angry
-497.4929,66.8402,-10.210871,20.631247,12.056826,-15.807018,1.403897,-5.3197355,-12.174134,-1.5798382,1.0150535,-6.843828,-4.2741323,208.52136,65.92053,30.86887,27.8631,23.035349,30.308306,15.930591,15.473669,14.573548,8.516092,9.462021,12.263318,6.9139514,651.9975,809.95264,0.011632233,0.013312619,0.28571213942307694,0.2522116529773841,2820.980948084907,1331.9716506977886,disgust
-608.65717,70.24957,5.96217,24.584734,9.799975,-4.964619,4.165786,-8.069991,-9.144097,-4.057189,-0.5591747,-6.892534,-1.4613986,184.39131,71.20255,27.739523,23.84691,21.004126,19.582254,12.870053,15.280331,13.399432,8.667231,13.67766,11.038449,6.559443,510.6707,764.74915,0.0038209634,0.004111764,0.31890775240384617,0.28115618202502,3032.405751402375,1820.1235103980732,sad
-496.16046,64.49222,-12.770296,21.114103,15.338195,-13.599186,-7.463607,-8.457805,-23.877134,-0.5779736,-4.0146236,-12.787365,-4.295798,166.2948,69.20115,37.679123,22.639523,21.54332,27.714388,14.894229,11.675422,22.807156,8.29539,13.537467,12.722923,9.428768,385.18323,307.0835,0.011792381,0.013272475,0.2714806189903846,0.23721392693101717,2767.3847874948565,1501.8981729610596,sad
-528.9571,74.27959,-2.6051342,21.551533,15.539078,-8.540617,1.3558624,-3.3816755,-11.521004,3.408451,2.736127,-2.4693632,0.03393672,215.73326,75.27619,30.009937,28.949575,22.541782,30.522785,15.025217,15.099748,16.780247,12.092493,14.115984,10.3143635,8.932185,718.03595,963.9746,0.008987211,0.009028058,0.26466346153846154,0.2294143844631335,2705.2411478888303,1436.7227599858106,disgust
-551.704,82.355675,3.5306804,15.3435545,10.490632,-8.620132,3.6546474,-6.0900435,-11.894777,-0.89192456,-1.1483704,-5.5771937,-1.3763614,163.70836,71.139305,26.177847,24.373442,18.73228,22.379587,12.254279,14.701641,17.567368,11.683966,11.508011,11.852522,6.765667,411.33588,346.56418,0.0071641346,0.00881569,0.24388146033653846,0.21757748260391865,2421.2071260965267,1252.06608133355,neutral
-560.3465,95.10428,5.018367,18.12008,13.2006,-9.610184,0.8945998,-8.305833,-10.102909,-1.3393865,-0.37051216,-4.0056844,0.36547711,151.63908,71.26824,24.79124,25.339628,20.277985,19.978937,15.753174,14.708298,13.85964,10.939388,12.961186,10.951505,9.011053,607.17004,722.6654,0.0058415593,0.0063288454,0.2181377704326923,0.23749704174978134,2348.739715025273,1407.8899734436486,calm
-557.29126,90.72883,-0.53766525,24.268133,12.84832,-3.9059725,-4.0153704,-11.943897,-6.5307865,-1.5587527,-2.613194,-3.0792587,-0.4896354,152.15865,70.08151,31.484404,24.507765,16.760204,20.169895,16.12329,17.253626,11.590525,10.685739,13.068438,9.2619705,9.307415,638.59015,692.21063,0.0055055977,0.0053255726,0.20234750600961537,0.2033928967526998,2383.552157676483,1403.4623019613468,calm
-507.17825,78.33868,-14.3860655,20.004131,9.588925,-10.111721,-4.381397,-11.902907,-14.353194,0.047685947,-5.6072497,-7.676504,-0.35218823,177.26006,76.179405,35.110374,24.03235,17.583317,25.463186,16.164341,16.013035,17.84981,11.190292,15.072356,10.285459,8.112784,433.64566,457.97076,0.012448124,0.014477248,0.2670072115384615,0.2556930324791704,2592.8336857882878,1412.5314966596484,happy
-433.62097,68.82443,-21.662745,14.799861,5.1167393,-15.521427,-5.302212,-7.1510763,-19.369839,-1.6785865,-5.3969336,-12.553563,-0.7820844,178.13535,68.09724,34.42818,27.252192,17.177843,25.46242,16.881561,14.957849,21.122707,11.328263,13.569401,14.379372,8.619949,545.2144,620.3749,0.023846293,0.024851374,0.27087965745192305,0.2561847138669442,2688.850512075472,1289.0590461806692,happy
-489.0249,61.95007,1.2620044,8.19318,5.0234284,-9.517441,-3.0051885,-8.254701,-13.340694,-1.57436,-8.798065,-10.439823,-6.2795353,178.09486,70.89195,28.85264,23.826122,15.574654,27.763659,11.458755,15.376243,17.36923,8.662829,12.477452,11.68848,7.7722917,458.26395,593.8876,0.014947488,0.018507702,0.2967698317307692,0.2598786547778913,2674.2853462400763,1422.8233528407704,surprised
-467.3521,61.745537,-11.848139,12.65834,1.9682094,-13.610276,-8.437719,-5.8505177,-19.062788,-4.1125774,-7.6548624,-12.824863,-1.7452153,202.21208,57.72496,32.231037,22.474472,19.220213,22.340036,16.981487,16.016636,20.84935,10.857487,10.766426,13.485186,8.984724,544.7118,620.2334,0.01760615,0.01958741,0.2662222055288462,0.2608849068076573,2854.4777240471626,1286.1566194835289,surprised
-461.27615,73.13595,-22.70757,17.943613,12.587068,-13.548187,-20.726349,-2.4905317,-27.665821,-9.116621,0.071828224,-17.561937,-6.8312526,181.84663,64.58027,34.91004,21.75917,24.973558,19.866295,18.463387,13.502314,24.603653,10.958742,10.495655,15.4454,11.67065,530.85486,669.8634,0.017535962,0.017326953,0.27687049278846154,0.2765759052505047,2593.275757656089,1349.7734825102573,sad
-527.0642,72.19734,-9.085114,19.951767,13.4548645,-14.020347,5.992331,-4.340826,-12.100289,0.9043239,-0.27921987,-4.291776,-1.4494072,202.53355,63.645157,26.879902,26.573256,19.836594,29.91433,16.062042,14.846431,16.957104,8.561794,11.942113,12.066782,8.068665,583.8685,836.4782,0.008382568,0.010713942,0.2876014122596154,0.25914990162394597,2824.973691639775,1204.7154548245167,disgust
-514.31116,60.473156,-8.646638,16.654486,10.91803,-13.942054,-1.821931,-6.297435,-14.32267,0.66350514,-2.575501,-7.293522,-4.6789765,199.93633,66.9941,29.565186,27.856676,16.596771,29.304567,13.102187,14.5980215,17.067913,9.261814,13.0606575,10.658694,7.126299,536.0154,696.19434,0.010236023,0.012120895,0.33343224158653845,0.27338299479073785,2870.384057941972,1244.8965435051975,disgust
-566.8339,73.901985,4.0703764,23.589508,7.743106,-3.56504,3.2578444,-10.8926325,-9.668659,-0.50623995,-0.5062141,-4.5425134,-1.6445918,170.88614,74.02386,27.958017,22.686663,19.405441,20.243908,14.975275,15.991377,13.581738,8.431276,13.6444845,10.417758,7.149797,398.0616,407.95615,0.00477483,0.005631058,0.2784029447115385,0.25213398283811295,2789.545558748609,1503.7460613782791,sad
-439.8025,66.570854,-13.806954,13.490327,8.420553,-8.687792,-5.9182577,-9.058693,-18.912731,-4.031662,-5.26209,-11.273658,-4.664444,183.3984,66.1516,32.324512,21.306671,17.049608,23.896881,13.834309,13.74769,20.985842,8.86942,11.421521,11.992766,8.094967,422.33234,386.73645,0.022036674,0.025755621,0.2728440504807692,0.2616244402407388,2761.050133490874,1369.3037036600524,fearful
-328.55063,39.40305,-22.799921,14.642347,2.9354062,-18.907793,-7.7205224,-7.685499,-24.05602,-4.625584,-4.917091,-12.54772,-3.4097643,186.67357,58.534496,44.036434,19.849129,21.49625,33.624165,14.476972,14.351044,22.685411,12.0503235,12.0012865,12.779267,6.88365,641.69055,722.0457,0.07202934,0.074336745,0.3117375300480769,0.2542860668948116,3309.6890909663134,1469.3823029664145,angry
-392.9918,61.829445,-19.736876,16.690248,9.173634,-17.242311,-1.6093614,-6.615341,-23.3258,-0.8393767,-2.8259995,-11.748285,-3.610756,184.238,61.465134,35.870884,26.546782,18.173536,30.066353,16.745771,16.266754,20.884241,10.616797,13.846298,13.500252,8.984608,504.8791,575.79,0.034758985,0.03717776,0.27506009615384613,0.2456904176503644,2792.4992932661266,1213.540843925453,angry
-520.6708,75.32217,-7.1915994,19.943121,8.334424,-7.6142216,0.08152724,-8.849052,-14.676146,0.50642663,-1.9790694,-11.4129715,-2.1152668,163.18883,75.227844,27.820557,21.871168,21.748234,22.306042,14.206058,14.126869,18.226286,10.729894,8.620681,12.564913,9.106213,842.6665,1054.0052,0.00886291,0.010590983,0.23363882211538461,0.21752420446016507,2559.5136418929133,1404.4946921099918,fearful
-516.02765,66.85905,-3.4171555,9.338372,6.660148,-11.557558,-4.246689,-7.7664337,-15.292636,-1.6484057,-7.296749,-10.421182,-2.2018936,197.38821,66.558876,30.808014,22.499321,14.555468,25.909794,15.827963,17.152544,18.985971,9.492333,11.612,12.891362,7.517354,496.09488,538.6636,0.012788391,0.0155108245,0.290478515625,0.26167743658984116,2870.0341300011255,1561.0449065853024,surprised
-505.06195,52.88926,-6.8139844,9.969157,6.189142,-8.287039,-5.587096,-9.998983,-18.440027,2.433778,-5.8187556,-11.666022,-2.6947482,206.16199,61.768524,30.129213,24.047531,15.763923,26.809452,12.619714,16.040081,20.051159,12.293922,12.814692,12.108201,7.5459943,601.6982,588.4283,0.015360672,0.01858135,0.2955829326923077,0.24543603788331758,2836.9273898696983,1298.051657784014,surprised
-522.65985,57.77442,-5.064674,23.748476,11.404498,-10.616429,-0.26908988,-3.536063,-10.973096,2.3030152,-0.8582617,-4.9863276,-0.69356585,220.74126,73.20988,32.975082,28.988752,22.139587,32.983604,16.982277,14.629171,15.834906,10.761089,14.583088,10.068235,7.319885,765.35364,1069.0751,0.009899099,0.010088631,0.28253455528846155,0.22863188837138068,2965.621926573373,1416.1578460979151,disgust
-501.7342,75.06458,-14.154983,20.231764,16.104958,-12.252613,-11.499884,-5.136915,-23.806938,-1.9098916,-1.8545833,-13.707855,-3.9818077,185.37894,69.64507,36.484516,20.484564,20.155039,26.576744,14.20838,11.97435,25.068289,8.22073,12.400187,14.284486,12.203158,368.78345,227.0108,0.0125874,0.012532138,0.25367713341346154,0.22981489103943675,2647.003213291581,1472.6420156016036,sad
-632.1316,69.039825,7.7821403,23.509537,7.5574894,-3.2760963,6.873242,-5.6001143,-5.5511627,-5.2543597,-2.7384694,-3.8702424,-0.6359798,180.67352,69.28191,23.076527,21.616491,18.126678,19.486177,15.175637,13.527821,12.7978525,10.190415,12.384501,10.823996,7.69811,435.7632,633.86255,0.0032681618,0.003970281,0.3336313100961538,0.28345420018460005,2988.504323851903,1519.2190571634655,sad
-504.1586,71.73309,-5.9589977,17.702545,8.745833,-12.973799,1.3793081,-6.7694855,-14.990351,-0.0056778835,-0.8649207,-8.990441,-6.3691688,194.31479,69.70445,31.64503,32.650215,18.631985,28.22775,12.382791,14.3536215,15.951294,10.531824,12.230228,10.467806,7.286328,463.7709,602.4558,0.010709277,0.012174892,0.30144606370192306,0.28785979428115244,2844.066957685867,1501.0809620760285,disgust
-318.3846,44.017994,-21.426258,16.973633,6.5566826,-15.7829895,-5.8867035,-4.0282145,-20.215887,-1.7006397,-2.9400587,-12.254,-2.780514,171.5282,49.492043,37.7652,25.517647,15.023231,27.723595,14.675282,15.58293,19.849611,9.581587,9.537148,15.090831,10.440648,806.98303,775.891,0.07557051,0.08726182,0.24984224759615384,0.23887506190260005,2833.9224833428707,1094.1376468937635,angry
-452.69308,60.31819,-17.176678,12.942075,5.963967,-10.50112,-8.553959,-5.355094,-18.429476,-3.242982,-1.8207334,-11.229435,-4.1406054,188.62866,56.607666,25.87269,22.901009,16.252115,21.427769,13.952559,13.296712,20.862495,13.765771,10.413756,12.6725645,9.010283,591.9245,703.3362,0.020427922,0.025164193,0.25372596153846155,0.23449751670012375,2796.804368945734,1065.055044149485,fearful
-555.78253,65.66657,0.98571414,14.8157625,5.174634,-5.578857,2.5462239,-8.105591,-11.8505535,-3.2594,-5.5931625,-8.272218,-3.3636534,195.3036,80.20163,24.288095,18.060286,16.864641,24.509768,11.562456,14.286894,15.769774,8.152144,14.675294,10.380781,7.887908,479.15094,720.289,0.010037435,0.012023841,0.34723557692307694,0.30108705539056946,2819.437812961032,1613.955601198709,fearful
-363.67096,54.1459,-14.411883,14.653882,4.4937415,-17.294449,-3.1127558,-6.6882353,-22.90905,-5.2218103,-4.152587,-13.507477,-4.007774,169.44057,68.8964,37.191864,22.524384,16.854574,34.01292,13.757585,13.619665,20.71049,11.684284,14.240379,14.595782,8.636161,557.43506,595.7689,0.04673186,0.050975863,0.2469501201923077,0.19794772395202043,2823.2339340636713,1398.8482094282565,angry
-596.4446,91.81515,17.470253,23.105593,16.989738,1.2547051,5.7168183,-7.376282,-4.69039,1.2957578,2.3985422,0.1359824,3.3979013,170.69635,70.838585,20.68007,25.40425,17.039062,22.206945,14.277148,17.079105,14.286669,12.521931,12.375245,8.852391,10.13891,483.8793,550.96484,0.005426078,0.006087182,0.15312124399038463,0.11995610082392157,2318.4830160300007,1318.7213993514174,calm
-576.12646,81.636986,3.1328466,14.70416,12.149159,-1.6358368,-0.06807709,-9.632599,-11.499826,0.12178462,-0.9810597,-3.5789306,-1.3611408,169.04834,76.50896,25.285583,23.381968,16.570843,20.669342,11.331325,16.916164,15.038294,10.619596,11.978302,8.549805,7.118353,419.69516,452.4203,0.006281427,0.0076841884,0.2785682091346154,0.2639325262360218,2464.114245741812,1365.794552975576,neutral
-562.68756,82.49002,4.4473314,26.563597,11.172172,-4.3476334,-0.03453839,-8.477606,-5.278447,-0.51809984,2.276268,-3.118276,1.4670925,151.78755,59.376686,28.043947,20.324873,19.515648,16.271091,16.393377,16.395002,12.118358,10.817365,12.861831,9.521194,9.63645,631.2151,729.2728,0.0048498465,0.0052148057,0.19698392427884615,0.19796286059404694,2465.3522879439174,1299.0123029402514,calm
-525.9824,80.091125,-9.965926,18.007996,15.361166,-9.379956,-1.0637484,-6.001053,-13.789125,1.9719473,-2.1441932,-6.9885936,0.53967696,173.92603,72.46534,31.552523,22.483631,21.74046,22.793318,14.422301,13.130038,18.107325,11.162018,14.418611,10.889578,7.2770414,682.1448,763.897,0.0101288045,0.012032249,0.23301532451923077,0.21901908492534716,2476.859842616646,1336.8685412633624,happy
-415.22647,66.02544,-19.180536,12.552188,2.647952,-14.353035,-7.7421227,-8.396597,-20.707594,-2.529976,-5.9220777,-12.0042305,-1.2445391,159.1163,71.06951,35.25235,23.195679,18.000107,27.120447,14.871795,15.494637,22.576641,13.22391,13.5099945,13.660185,10.092311,502.089,514.3199,0.027805733,0.0293723,0.25194185697115384,0.24322922178400833,2593.3263979874255,1379.7639932826496,happy
-700.4501,83.29271,12.178169,22.197393,8.352386,8.998982,0.29651764,-7.5071073,-10.251136,0.7760563,1.8569304,-2.1456003,5.3269887,177.19496,60.776016,19.513664,20.592518,17.589792,15.302354,15.0948,15.69811,17.685211,11.015229,12.025503,11.329405,10.383694,420.40024,363.1548,0.0023516014,0.002767687,0.19029071514423077,0.18681581560148883,2403.3882309286596,1253.3984576283663,neutral
-700.4871,74.59434,11.751912,25.150162,10.094875,10.717309,1.5585612,-4.4386897,-10.320913,3.5615437,2.3417664,-4.4386916,4.734743,184.47392,66.07046,20.081215,19.961794,16.070965,12.993059,15.71906,16.564497,19.301481,8.712613,12.163065,12.043454,9.687091,676.8209,914.82056,0.0023536123,0.0026347896,0.21995567908653846,0.1830498532170857,2604.3339203561236,1415.9142594917414,neutral
-700.48065,84.51794,11.68452,18.906673,6.7015896,7.25259,2.8243666,-4.1113615,-7.9528294,-0.098206155,1.2080863,-3.4227982,6.301161,176.15533,63.052193,19.504736,20.968813,19.636173,13.123622,13.808205,15.517754,17.78967,10.339846,12.415888,13.298869,9.393483,454.93747,396.9655,0.0024946658,0.0029998235,0.19747220552884615,0.18897243195397875,2337.7591286670504,1232.3972821141213,neutral
-689.2335,67.545166,11.222551,22.48623,6.8900146,8.968567,-1.4589235,-8.025777,-9.843921,0.6542206,0.18407322,-5.258696,4.45016,176.03592,64.055016,19.587173,18.401428,16.273026,10.542209,14.496871,17.832458,18.356644,10.2855,13.14019,12.725394,9.5281315,396.18958,479.109,0.0027228054,0.0033781817,0.23511117788461539,0.19942250365087216,2596.0661318108146,1316.0309770207703,neutral
-560.2035,59.098476,9.448141,13.058266,3.6773846,-2.6435027,-7.848452,-12.56169,-5.8116307,-1.2586347,-7.062854,-5.825977,-0.96319264,169.90054,54.974407,24.520515,18.649824,17.831295,14.38828,17.78229,17.413969,13.156321,11.40394,12.972269,11.788636,11.237198,678.3967,1027.7705,0.009715674,0.010319995,0.1447490985576923,0.1263220792004072,2765.8486171429226,1501.2614493998651,neutral
-542.3292,58.73028,-1.116932,3.8769298,4.4038205,-5.553925,-9.20625,-10.272531,-5.7586074,-2.6699102,-8.255218,-4.90571,-1.0159811,173.2832,52.352272,24.697226,20.213232,17.326681,16.406998,17.706654,16.567911,13.183592,11.028413,13.747437,11.787662,8.3850975,458.90924,591.94586,0.011327511,0.012633247,0.11742788461538461,0.07465635079612715,2557.178362085212,1057.394136924584,neutral
-502.10983,60.869423,-4.8455324,2.9491649,3.6855435,-10.625754,-15.067928,-21.496923,-7.386374,0.4583036,-9.130207,-6.7562103,-1.5929486,141.3296,53.31487,28.284607,20.161104,21.955048,18.513344,14.40227,16.99187,13.834474,11.922707,13.101896,12.468874,12.093331,621.4008,650.8471,0.014565904,0.014378776,0.12657001201923077,0.11674993718998702,2529.468483722922,1581.9933149362728,neutral
-500.93915,59.99559,-2.9235075,9.379594,-1.2745552,-10.077848,-12.500959,-15.377085,-5.761963,-1.7102523,-7.800403,-6.12208,-0.46435687,145.8475,64.90968,25.951221,27.533602,16.160105,15.905732,16.057573,15.113838,13.7518,12.999449,12.8814535,12.039302,10.808692,1194.1637,1428.9043,0.009944527,0.010184335,0.18106219951923078,0.1453797213732463,2888.0928188909816,1579.8849481099116,neutral
-602.8169,77.438385,5.187429,17.329618,12.7109375,5.4843755,12.388765,-8.062234,-9.149623,5.7269325,-1.2030276,-0.4758024,5.462883,166.69313,70.94251,26.765303,23.980328,13.590509,20.395077,7.9071536,14.033472,14.824113,10.089316,14.620227,11.422314,11.209818,666.5109,726.0404,0.005257068,0.0067655803,0.15495042067307693,0.10951342454663805,2134.3992083464855,1056.1737644187137,neutral
-599.8945,87.54736,6.7701764,19.490166,17.939291,5.7848077,9.822434,-9.227345,-7.303657,6.524229,-3.1475434,-1.3409406,4.5952716,168.27077,67.10163,24.523474,21.313414,18.488234,21.131046,11.980755,19.400131,18.664938,11.807938,13.871948,12.899235,11.00748,424.16342,476.5354,0.004980275,0.0056566126,0.12430513822115384,0.09857777467856299,2095.900862533341,1037.4505412007447,neutral
-607.20905,79.42267,7.083888,17.430595,12.93214,4.0524874,10.6940775,-6.977812,-9.36783,4.097061,-2.9269056,-1.9460398,5.87289,188.36977,66.55761,25.033188,22.172049,17.057882,21.255451,8.383766,15.645974,17.15844,10.352374,12.82286,10.029231,9.621545,399.92664,464.46576,0.00548594,0.006692316,0.15465745192307692,0.12952550793881232,2268.5193562793506,1083.0473689917214,neutral
-621.33716,76.976746,5.4833674,18.90146,14.655371,3.8328118,10.483335,-2.6113174,-5.3612022,3.8752177,0.6703323,-0.91831243,5.7480807,178.55658,67.50096,23.335724,20.3912,15.1239395,19.819136,9.583453,14.71431,16.325668,10.587597,11.653173,11.356732,10.489396,417.14972,493.93597,0.0044654827,0.0058862125,0.15189678485576924,0.11542466086167474,2219.7540785088336,989.2453478346916,neutral
-714.7583,48.43384,-4.4426117,1.9381496,-6.4972095,-5.0327697,-9.227951,-15.09829,-9.739644,-5.937007,-5.1772127,-9.001535,-6.5797067,199.14333,57.806553,34.67206,15.130391,19.486446,12.262097,16.058918,17.297598,13.286589,10.387288,6.3340707,10.138785,7.3187356,376.60126,348.5888,0.0023176235,0.0031393361,0.219189453125,0.26463103489176226,2251.2970218357555,2068.0649616534524,neutral
-679.9819,45.601402,-9.122834,9.260643,-4.8482194,-5.453925,-7.066726,-13.705902,-7.7320495,-3.6094244,-3.217435,-7.4832826,-4.7646317,189.30092,59.358223,29.090872,18.611706,15.426347,14.018107,14.640349,16.662132,11.126116,9.686051,6.5221753,8.565869,7.708834,862.51746,1168.1847,0.0027216128,0.0035739134,0.2142315204326923,0.23828350753225408,3067.6855831087287,2138.160012002409,neutral
-706.56165,48.585545,-8.359195,1.6703166,-6.8430877,-5.222468,-10.578263,-15.667804,-9.217321,-6.150726,-5.478015,-9.626067,-6.0499907,196.78859,59.178753,35.056583,16.123701,21.508234,12.824007,16.866983,17.738058,11.802487,10.770556,7.123481,11.070084,6.412506,423.83035,466.06406,0.0027855735,0.0037719035,0.2109149639423077,0.2698214962854641,2083.7120773635856,1887.2291639028588,neutral
-679.04785,47.715363,-9.469204,6.3510575,-9.278728,-8.656349,-9.553993,-16.441113,-11.878976,-5.48773,-4.3480678,-8.568852,-5.5686555,189.79512,57.235954,31.54028,16.967976,15.723583,14.704689,16.508648,16.933813,13.596983,10.043321,8.023608,10.383137,8.47369,579.19464,736.77454,0.0030868745,0.003881835,0.22874849759615384,0.2593024477834729,2451.0889594491587,1915.9637239919045,neutral
-589.3537,60.18741,0.37036145,11.354227,6.0094433,-0.013897646,-18.647108,-9.656211,-6.969059,-10.48793,-2.5980108,-3.4874296,-4.503586,185.82082,63.495342,32.548885,20.49393,18.589352,9.862354,17.782833,11.80553,10.678099,14.844007,9.337859,9.125911,9.675828,545.6756,667.8955,0.0052045737,0.0070584444,0.28934044471153847,0.24970375950814835,3143.999892102627,1568.7235327750107,neutral
-593.3179,62.371742,-5.299444,10.486059,3.5998018,-3.7394035,-14.446421,-8.09504,-3.9472632,-10.015745,-2.4369159,-3.1804726,-5.934651,168.00879,63.893414,27.654299,24.154835,18.247175,13.239225,19.095058,13.204111,10.499493,15.244479,8.614492,10.582151,9.075436,657.2559,733.2231,0.004571334,0.0060929316,0.20296724759615384,0.1955415406525209,2808.6966287133623,1955.5795723126919,neutral
-599.652,61.92516,-4.3128467,11.894312,4.9027863,-1.8203984,-15.866139,-7.4015183,-5.457706,-9.652103,0.058900274,-4.813456,-4.9963303,197.76816,68.051125,33.476807,24.900763,16.607868,12.243017,17.69039,12.80189,11.76211,16.061995,10.164775,10.588991,9.558935,878.405,1016.56494,0.004918234,0.0058036293,0.25037560096153844,0.23077773359724318,3161.7407321121864,1812.6715552650348,neutral
-593.7013,72.20715,1.7037001,16.612244,10.240723,0.09646994,-10.498027,-5.3945,-0.043296225,-5.8105373,-0.016693996,-0.072202474,-1.1989899,168.84787,62.98341,25.240248,23.509483,20.422256,15.019549,20.184093,13.8608265,11.926241,15.550857,10.442062,11.845811,9.5334425,543.7856,658.5665,0.0043420843,0.0053198617,0.14955679086538462,0.122306149080356,2588.5446682593324,1261.6340465249189,neutral
